Datum,Ponovljena,Opstina,Pocetna Cena,Procenjena Vrednost,%,Tip,Kategorija,Opis,Link
2025-03-21,True,Велика Плана,50000.0,100000.0,50.0,Pokretnosti,Путничко возило или део,"АА160616 – путничко возило, марка: OPEL, модел: TIGRA, регистарских ознака: VP020-MR, број шасије: W0L00007554278930, година производње 1995",https://eaukcija.sud.rs/#/aukcije/125974
2025-03-21,False,Крушевац-град,7000.0,10000.0,70.0,Pokretnosti,Покретне ствари,"ТЕЛЕВИЗОР ’’FOX’’, 40 ИНЧА",https://eaukcija.sud.rs/#/aukcije/125980
2025-03-21,False,Крушевац-град,10500.0,15000.0,70.0,Pokretnosti,Покретне ствари,"ТВ КОМОДА, ИВЕРИЦА, БРАОН БОЈЕ",https://eaukcija.sud.rs/#/aukcije/125981
2025-03-21,False,Крушевац-град,3500.0,5000.0,70.0,Pokretnosti,Покретне ствари,СУДО – МАШИНА ”BOSCH” СТАРИЈИ МОДЕЛ,https://eaukcija.sud.rs/#/aukcije/125984
2025-03-21,False,Крушевац-град,10500.0,15000.0,70.0,Pokretnosti,Покретне ствари,ВЕШ МАШИНА ’’KONČAR’’ VM 10 7 FCP3,https://eaukcija.sud.rs/#/aukcije/125992
2025-03-21,False,Крушевац-град,3500.0,5000.0,70.0,Pokretnosti,Покретне ствари,"ЦИПЕЛАРНИК, БЕЛЕ БОЈЕ, ИВЕРИЦА",https://eaukcija.sud.rs/#/aukcije/125993
2025-03-21,False,Крушевац-град,10500.0,15000.0,70.0,Pokretnosti,Покретне ствари,КЛИМА УРЕЂАЈ ”VOX”,https://eaukcija.sud.rs/#/aukcije/125994
2025-03-21,True,Нови Сад - град,50000.0,100000.0,50.0,Pokretnosti,Покретне ствари,000842 - Телевизор 86,https://eaukcija.sud.rs/#/aukcije/126013
2025-03-21,False,Кнић,3458.69,4940.98,70.0,Nepokretnosti,Остало земљиште,земљиште у грађевинском подручју,https://eaukcija.sud.rs/#/aukcije/126023
2025-03-21,False,Кнић,5380.19,7685.98,70.0,Nepokretnosti,Остало земљиште,земљиште у грађевинском подручју,https://eaukcija.sud.rs/#/aukcije/126024
2025-03-21,False,Стара Пазова,817925.42,1168464.88,70.0,Nepokretnosti,Кућа,"Парц.бр. 2356/8 од 640м2, Николе Тесле
- Парц.бр. 2356/8 Николе Тесле бр. 20, Породична стамбена зграда од 168м2, Објекат преузет из
земљишне књиге, на лицу места спратности П+Пк
све уписано у листу непокретности бр. 3627 КО Голубинци",https://eaukcija.sud.rs/#/aukcije/126025
2025-03-21,False,Кнић,158495.8,226422.57,70.0,Nepokretnosti,Остало земљиште,земљиште у грађевинском подручју,https://eaukcija.sud.rs/#/aukcije/126026
2025-03-21,False,Кнић,180677.79,258111.13,70.0,Nepokretnosti,Објекат,предметни објекат се налази у грађевинском подручју,https://eaukcija.sud.rs/#/aukcije/126027
2025-03-21,True,Рума,25000.0,50000.0,50.0,Pokretnosti,Покретне ствари,Трпезаријске столице-дрво/плави штоф,https://eaukcija.sud.rs/#/aukcije/126029
2025-03-21,True,Рума,14500.0,29000.0,50.0,Pokretnosti,Покретне ствари,Сто бели/иверица,https://eaukcija.sud.rs/#/aukcije/126030
2025-03-21,True,Рума,4250.0,8500.0,50.0,Pokretnosti,Покретне ствари,Трпезаријски сто,https://eaukcija.sud.rs/#/aukcije/126031
2025-03-21,True,Рума,6000.0,12000.0,50.0,Pokretnosti,Покретне ствари,ТВ комода боја дрвета цца 1*2м,https://eaukcija.sud.rs/#/aukcije/126032
2025-03-21,True,Рума,6500.0,13000.0,50.0,Pokretnosti,Покретне ствари,"Веш машина ""вокс"" -није у функцији",https://eaukcija.sud.rs/#/aukcije/126033
2025-03-21,True,Рума,3500.0,7000.0,50.0,Pokretnosti,Покретне ствари,"Клуб сто иверица/браон цца 0,5*1,5м",https://eaukcija.sud.rs/#/aukcije/126034
2025-03-21,True,Рума,2750.0,5500.0,50.0,Pokretnosti,Покретне ствари,Орман браон/крем иверица,https://eaukcija.sud.rs/#/aukcije/126035
2025-03-21,True,Рума,3000.0,6000.0,50.0,Pokretnosti,Покретне ствари,ТВ комода браон/крем иверица,https://eaukcija.sud.rs/#/aukcije/126036
2025-03-21,True,Рума,7000.0,14000.0,50.0,Pokretnosti,Покретне ствари,"Телевизор ""Вокс"" цца 45""",https://eaukcija.sud.rs/#/aukcije/126037
2025-03-21,True,Рума,3250.0,6500.0,50.0,Pokretnosti,Покретне ствари,"Ципеларник цца 0,5*1м",https://eaukcija.sud.rs/#/aukcije/126038
2025-03-21,True,Лозница-град,2749885.4,5499770.8,50.0,Nepokretnosti,Непокретности,"    • кп.бр.2999 уписану у лист непокретности број 8992 КО Лозница, потес/улица Школска, , укупне површине 504 м2 ,земљиште у грађевинском подручју, а које састоји:
    • број дела 1, земљиште под зградом и другим објектом, површине 99 м2, 
    • број дела 2, земљиште под зградом и другим објектом, површине 31 м2,
    • број дела 3, земљиште уз зграду и други објекат, површине 374 м2,
    • породичне стамбене зграде, број објекта 1, улица Школска бр.15, површине 99м2, објекат изграђен без одобрења за градњу,  
    • помоћне зграде, број објекта 2, улица Школска, површине 31 м2 , објекат изграђен без одобрења за градњу, ",https://eaukcija.sud.rs/#/aukcije/126046
2025-03-21,False,Шабац-град,14000.0,20000.0,70.0,Pokretnosti,Покретне ствари,Zamrzivač sandučar,https://eaukcija.sud.rs/#/aukcije/126047
2025-03-21,False,Шабац-град,8400.0,12000.0,70.0,Pokretnosti,Покретне ствари,"Televizor ""LCD VIVAX""",https://eaukcija.sud.rs/#/aukcije/126048
2025-03-21,False,Шабац-град,17500.0,25000.0,70.0,Pokretnosti,Покретне ствари,TV komoda braon-bela iverica,https://eaukcija.sud.rs/#/aukcije/126049
2025-03-21,False,Шабац-град,14000.0,20000.0,70.0,Pokretnosti,Покретне ствари,"Veš mašina ""VOX""",https://eaukcija.sud.rs/#/aukcije/126050
2025-03-21,False,Шабац-град,21000.0,30000.0,70.0,Pokretnosti,Покретне ствари,Ugaona garnitura,https://eaukcija.sud.rs/#/aukcije/126051
2025-03-21,False,Шабац-град,7000.0,10000.0,70.0,Pokretnosti,Покретне ствари,Klub sto,https://eaukcija.sud.rs/#/aukcije/126052
2025-03-21,False,Шабац-град,7000.0,10000.0,70.0,Pokretnosti,Покретне ствари,TV komoda,https://eaukcija.sud.rs/#/aukcije/126053
2025-03-21,True,Сопот,666633.81,1333267.62,50.0,Nepokretnosti,Грађевинско земљиште,"њива 5. класе – земљиште у грађевинском подручју, површине 1143м2 (бр. дела 1), која се налази у потесу/ул. Зољина јаруга, на кат. парцели бр. 1228/30 КО Поповић",https://eaukcija.sud.rs/#/aukcije/126054
2025-03-21,True,Пожега,300000.0,600000.0,50.0,Pokretnosti,Машина или део машине,"-	Агрегат за испаривач – процењене вредности 600.000,00 динара,",https://eaukcija.sud.rs/#/aukcije/126059
2025-03-21,True,Пожега,1585000.0,3170000.0,50.0,Pokretnosti,Машина или део машине,"-	Комора за дубоко замрзавање 8t/24h – процењене вредности 3.170.000,00 динара,",https://eaukcija.sud.rs/#/aukcije/126060
2025-03-21,True,Пожега,225000.0,450000.0,50.0,Pokretnosti,Машина или део машине,"-	Испаривач за комору -40/38 С, серија 137853/120/156685, 400V/3/50 Hz, флуид R404, годиште 2010., марка PROFOID FRANCE - процењене вредности 450.000,00 динара,",https://eaukcija.sud.rs/#/aukcije/126061
2025-03-21,True,Пожега,900000.0,1800000.0,50.0,Pokretnosti,Машина или део машине,"-	Комора за подхладу и комора за пребирање – процењене вредности 1.800.000,00 динара,",https://eaukcija.sud.rs/#/aukcije/126062
2025-03-21,True,Пожега,550000.0,1100000.0,50.0,Pokretnosti,Машина или део машине,"-	Комора капацитета 50t – процењене вредности 1.100.000,00 динара;",https://eaukcija.sud.rs/#/aukcije/126063
2025-03-21,False,Мали Иђош,65636.03,93765.76,70.0,Nepokretnosti,Парцела,"катастарска парцела бр. 11315, површине 871 м2, улица/потес Сутјеска, њива 1. класе, земљиште у грађевинском подручју, обим удела 3/6 КО Ловћенац , ",https://eaukcija.sud.rs/#/aukcije/126064
2025-03-21,False,Мали Иђош,278953.14,398504.48,70.0,Nepokretnosti,Пољопривредно земљиште,"катастарска парцела бр. 3945, површине 7334 м2, улица/потес 2. Реон, њива 2. класе, пољопривредно земљиште, обим удела 3/6 КО Ловћенац , ",https://eaukcija.sud.rs/#/aukcije/126065
